player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,rush_attempts_lead,rushing_yards_lead,rush_touchdowns_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,rush_attmpt_avg,rushing_yards_avg,rush_tds_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0034331,J.Samuels,2019111009,11/10/2019 0:00,11,0,3,7,14,29,0,0,0,47,0.2,6.6,6.6,12,51.8,0.2,0.2,0.2,7
,,,,,,,,,,,,,41,0.166666667,6,6.666666667,12.33333333,48,0.166666667,0.166666667,0.166666667,0
00-0034349,K.Johnson,2018092313,9/23/2018 0:00,9,0,2,3,16,101,0,0,0,23,0,5,6,8,43,0,0,0,16
00-0034349,K.Johnson,2018093002,9/30/2018 0:00,1,0,1,1,9,55,1,0,0,16,0,3.5,4.5,12,72,0,0,0,12.6
00-0034349,K.Johnson,2018100704,10/7/2018 0:00,15,0,2,2,12,70,0,0,0,11,0,2.666666667,3.333333333,11,66.33333333,0.333333333,0,0,10.5
00-0034349,K.Johnson,2018102106,10/21/2018 0:00,21,0,2,3,19,158,0,0,0,12,0,2.5,3,11.25,67.25,0.25,0,0,22.9
00-0034349,K.Johnson,2018102804,10/28/2018 0:00,69,0,6,8,8,22,0,0,0,13.8,0,2.4,3,12.8,85.4,0.2,0,0,15.1
00-0034349,K.Johnson,2018110405,11/4/2018 0:00,7,0,3,5,12,37,0,0,0,23,0,3,3.833333333,12,74.83333333,0.166666667,0,0,7.4
00-0034349,K.Johnson,2018111100,11/11/2018 0:00,38,1,6,6,14,51,1,0,0,20.33333333,0,2.666666667,3.666666667,12.66666667,73.83333333,0.166666667,0,0,26.9
00-0034349,K.Johnson,2018111803,11/18/2018 0:00,10,0,2,2,15,87,1,0,0,25.16666667,0.166666667,3.333333333,4.166666667,12.33333333,65.5,0.333333333,0,0,17.7
00-0034349,K.Johnson,2019090809,9/8/2019 0:00,13,0,2,2,16,49,0,0,0,26.66666667,0.166666667,3.5,4.333333333,13.33333333,70.83333333,0.333333333,0,0,8.2
00-0034349,K.Johnson,2019091502,9/15/2019 0:00,47,1,2,3,12,41,0,0,0,26.33333333,0.166666667,3.5,4.333333333,14,67.33333333,0.333333333,0,0,16.8
00-0034349,K.Johnson,2019092207,9/22/2019 0:00,7,0,1,1,20,36,1,0,0,30.66666667,0.333333333,3.5,4.333333333,12.83333333,47.83333333,0.333333333,0,0,11.3
00-0034349,K.Johnson,2019092903,9/29/2019 0:00,32,0,2,3,26,125,0,0,0,20.33333333,0.333333333,2.666666667,3.166666667,14.83333333,50.16666667,0.5,0,0,20.7
00-0034349,K.Johnson,2019101400,10/14/2019 0:00,27,0,2,4,13,34,1,0,0,24.5,0.333333333,2.5,2.833333333,17.16666667,64.83333333,0.5,0,0,14.1
00-0034349,K.Johnson,2019122200,12/22/2019 0:00,1,0,1,1,10,42,0,0,0,22.66666667,0.166666667,1.833333333,2.5,17,62,0.5,0,0,5.3
,,,,,,,,,,,,,21.16666667,0.166666667,1.666666667,2.333333333,16.16666667,54.5,0.333333333,0,0,0
00-0034358,D.Guice,2019112407,11/24/2019 0:00,6,0,1,2,10,32,0,0,0,20,0,3,3,10,18,0,0,0,4.8
00-0034358,D.Guice,2019120101,12/1/2019 0:00,8,0,2,2,10,129,2,0,0,13,0,2,2.5,10,25,0,0,0,30.7
,,,,,,,,,,,,,11.33333333,0,2,2.333333333,10,59.66666667,0.666666667,0,0,0
00-0034367,N.Hines,2018102808,10/28/2018 0:00,7,0,2,2,11,78,0,0,0,45,0,7,9,15,45,0,0,0,10.5
00-0034367,N.Hines,2018112504,11/25/2018 0:00,22,0,2,2,9,28,0,0,0,26,0,4.5,5.5,13,61.5,0,0,0,7
00-0034367,N.Hines,2019112100,11/21/2019 0:00,10,0,2,3,9,51,0,0,0,24.66666667,0,3.666666667,4.333333333,11.66666667,50.33333333,0,0,0,8.1
,,,,,,,,,,,,,21,0,3.25,4,11,50.5,0,0,0,0
00-0034378,I.Smith,2018101400,10/14/2018 0:00,-1,0,2,2,11,22,1,0,0,8,0,1,1,9,46,0,0,0,10.1
00-0034378,I.Smith,2018110406,11/4/2018 0:00,4,0,1,2,10,60,1,0,0,3.5,0,1.5,1.5,10,34,0.5,0,0,13.4
00-0034378,I.Smith,2018120903,12/9/2018 0:00,14,0,3,4,11,60,0,0,0,3.666666667,0,1.333333333,1.666666667,10,42.66666667,0.666666667,0,0,10.4
00-0034378,I.Smith,2018121600,12/16/2018 0:00,5,0,2,3,9,34,0,0,0,6.25,0,1.75,2.25,10.25,47,0.5,0,0,5.9
,,,,,,,,,,,,,6,0,1.8,2.4,10,44.4,0.4,0,0,0
00-0034400,J.Wilkins,2018091608,9/16/2018 0:00,3,0,2,2,10,61,0,0,0,21,0,3,3,14,40,0,0,0,8.4
00-0034400,J.Wilkins,2018093004,9/30/2018 0:00,0,0,0,1,8,16,0,0,0,12,0,2.5,2.5,12,50.5,0,0,0,1.6
00-0034400,J.Wilkins,2019120103,12/1/2019 0:00,9,0,2,3,11,47,0,0,0,8,0,1.666666667,2,10.66666667,39,0,0,0,7.6
,,,,,,,,,,,,,8.25,0,1.75,2.25,10.75,41,0,0,0,0
00-0034414,B.Scott,2019122911,12/29/2019 0:00,84,0,4,6,19,54,3,0,0,69,0,6,6,10,59,1,0,0,35.8
,,,,,,,,,,,,,76.5,0,5,6,14.5,56.5,2,0,0,0
00-0034432,B.Scarbrough,2019120805,12/8/2019 0:00,5,0,1,3,19,65,0,0,0,0,0,0,1,18,98,0,0,0,8
,,,,,,,,,,,,,2.5,0,0.5,2,18.5,81.5,0,0,0,0
00-0034440,J.Jackson,2018121300,12/13/2018 0:00,27,0,3,4,16,58,1,0,0,19,0,1,1,8,63,1,0,0,17.5
,,,,,,,,,,,,,23,0,2,2.5,12,60.5,1,0,0,0
00-0034457,J.Adams,2018112506,11/25/2018 0:00,0,0,0,1,23,86,1,0,0,6,0,1,1,9,61,0,0,0,14.6
00-0034457,J.Adams,2018121611,12/16/2018 0:00,0,0,0,1,15,28,1,0,0,3,0,0.5,1,16,73.5,0.5,0,0,8.8
00-0034457,J.Adams,2018122310,12/23/2018 0:00,0,0,0,1,11,21,0,0,0,2,0,0.333333333,1,15.66666667,58.33333333,0.666666667,0,0,2.1
00-0034457,J.Adams,2018123012,12/30/2018 0:00,33,0,3,3,11,50,0,0,0,1.5,0,0.25,1,14.5,49,0.5,0,0,11.3
,,,,,,,,,,,,,7.8,0,0.8,1.4,13.8,49.2,0.4,0,0,0
,,,,,,,,,,,,,7,0,1,1,14,46,0,0,0,0
,,,,,,,,,,,,,0,0,0,1,9,24,0,0,0,0
00-0034679,M.Walton,2019102800,10/28/2019 0:00,19,0,3,6,11,35,0,1,1,-8,0,1,1,14,66,0,0,0,7.4
00-0034679,M.Walton,2019110304,11/3/2019 0:00,12,0,3,4,12,29,0,0,0,5.5,0,2,3.5,12.5,50.5,0,0.5,0.5,7.1
,,,,,,,,,,,,,7.666666667,0,2.333333333,3.666666667,12.33333333,43.33333333,0,0.333333333,0.333333333,0
00-0034681,C.Edmonds,2019100601,10/6/2019 0:00,18,0,3,4,8,68,1,0,0,22,0,2,2,8,22,0,0,0,17.6
00-0034681,C.Edmonds,2019102006,10/20/2019 0:00,24,0,2,4,27,126,3,0,0,20,0,2.5,3,8,45,0.5,0,0,38
,,,,,,,,,,,,,21.33333333,0,2.333333333,3.333333333,14.33333333,72,1.333333333,0,0,0
00-0034750,R.Penny,2018101407,10/14/2018 0:00,27,0,2,2,9,43,0,0,0,0,0,0,2,10,30,0,0,0,9
00-0034750,R.Penny,2019091507,9/15/2019 0:00,3,0,1,1,10,62,1,0,0,13.5,0,1,2,9.5,36.5,0,0,0,13.5
00-0034750,R.Penny,2019112411,11/24/2019 0:00,0,0,0,1,14,129,1,0,0,10,0,1,1.666666667,9.666666667,45,0.333333333,0,0,21.9
00-0034750,R.Penny,2019120200,12/2/2019 0:00,33,1,4,5,15,74,1,0,0,7.5,0,0.75,1.5,10.75,66,0.5,0,0,26.7
,,,,,,,,,,,,,12.6,0.2,1.4,2.2,11.6,67.6,0.6,0,0,0
00-0034791,N.Chubb,2018102807,10/28/2018 0:00,10,0,2,3,18,65,0,0,0,0,0,0,2,18,80,1,0,0,9.5
00-0034791,N.Chubb,2018110403,11/4/2018 0:00,5,0,1,1,22,85,1,0,0,5,0,1,2.5,18,72.5,0.5,0,0,16
00-0034791,N.Chubb,2018111102,11/11/2018 0:00,33,1,3,3,20,176,1,0,0,5,0,1,2,19.33333333,76.66666667,0.666666667,0,0,38.9
00-0034791,N.Chubb,2018112503,11/25/2018 0:00,44,1,3,3,28,84,1,0,0,12,0.25,1.5,2.25,19.5,101.5,0.75,0,0,27.8
00-0034791,N.Chubb,2018120204,12/2/2018 0:00,41,0,3,3,9,31,1,0,0,18.4,0.4,1.8,2.4,21.2,98,0.8,0,0,16.2
00-0034791,N.Chubb,2018120902,12/9/2018 0:00,17,0,4,6,13,66,1,0,0,22.16666667,0.333333333,2,2.5,19.16666667,86.83333333,0.833333333,0,0,18.3
00-0034791,N.Chubb,2018121501,12/15/2018 0:00,0,0,0,1,20,100,0,0,0,25,0.333333333,2.666666667,3.166666667,18.33333333,84.5,0.833333333,0,0,10
00-0034791,N.Chubb,2018122305,12/23/2018 0:00,3,0,2,3,19,112,0,0,0,23.33333333,0.333333333,2.333333333,2.833333333,18.66666667,90.33333333,0.833333333,0,0,16.5
00-0034791,N.Chubb,2018123000,12/30/2018 0:00,-4,0,2,3,9,24,0,0,0,23,0.333333333,2.5,3.166666667,18.16666667,94.83333333,0.666666667,0,0,4
00-0034791,N.Chubb,2019090801,9/8/2019 0:00,10,0,3,4,17,75,0,0,0,16.83333333,0.166666667,2.333333333,3.166666667,16.33333333,69.5,0.5,0,0,11.5
00-0034791,N.Chubb,2019091600,9/16/2019 0:00,36,0,4,4,18,62,1,0,0,11.16666667,0,2.333333333,3.333333333,14.5,68,0.333333333,0,0,19.8
00-0034791,N.Chubb,2019092213,9/22/2019 0:00,35,0,4,7,23,96,0,0,0,10.33333333,0,2.5,3.5,16,73.16666667,0.333333333,0,0,17.1
00-0034791,N.Chubb,2019092901,9/29/2019 0:00,18,0,3,4,20,165,3,0,0,13.33333333,0,2.5,3.666666667,17.66666667,78.16666667,0.166666667,0,0,42.3
00-0034791,N.Chubb,2019100700,10/7/2019 0:00,12,0,1,1,16,87,0,0,0,16.33333333,0,3,4.166666667,17.66666667,89,0.666666667,0,0,10.9
00-0034791,N.Chubb,2019101302,10/13/2019 0:00,17,0,5,6,20,122,2,1,1,17.83333333,0,2.833333333,3.833333333,17.16666667,84.83333333,0.666666667,0,0,32.9
00-0034791,N.Chubb,2019102711,10/27/2019 0:00,7,0,1,1,20,131,0,0,0,21.33333333,0,3.333333333,4.333333333,19,101.1666667,1,0.166666667,0.166666667,17.8
00-0034791,N.Chubb,2019110309,11/3/2019 0:00,26,0,4,5,20,65,0,0,0,20.83333333,0,3,3.833333333,19.5,110.5,1,0.166666667,0.166666667,13.1
00-0034791,N.Chubb,2019111002,11/10/2019 0:00,5,0,2,4,20,116,0,0,0,19.16666667,0,3,4,19.83333333,111,0.833333333,0.166666667,0.166666667,17.1
00-0034791,N.Chubb,2019111400,11/14/2019 0:00,0,0,0,1,27,92,0,0,0,14.16666667,0,2.666666667,3.5,19.33333333,114.3333333,0.833333333,0.166666667,0.166666667,9.2
00-0034791,N.Chubb,2019112404,11/24/2019 0:00,58,0,3,3,21,106,1,0,0,11.16666667,0,2.166666667,3,20.5,102.1666667,0.333333333,0.166666667,0.166666667,28.4
00-0034791,N.Chubb,2019120110,12/1/2019 0:00,21,0,1,2,16,58,0,0,0,18.83333333,0,2.5,3.333333333,21.33333333,105.3333333,0.5,0.166666667,0.166666667,8.9
00-0034791,N.Chubb,2019120802,12/8/2019 0:00,11,0,1,1,15,106,0,0,0,19.5,0,1.833333333,2.666666667,20.66666667,94.66666667,0.166666667,0,0,15.7
00-0034791,N.Chubb,2019121509,12/15/2019 0:00,21,0,3,3,17,127,1,0,0,20.16666667,0,1.833333333,2.666666667,19.83333333,90.5,0.166666667,0,0,26.8
00-0034791,N.Chubb,2019122206,12/22/2019 0:00,0,0,0,1,15,45,0,0,0,19.33333333,0,1.666666667,2.333333333,19.33333333,100.8333333,0.333333333,0,0,4.5
00-0034791,N.Chubb,2019122903,12/29/2019 0:00,1,0,1,2,13,41,0,0,0,18.5,0,1.333333333,1.833333333,18.5,89,0.333333333,0,0,5.2
,,,,,,,,,,,,,18.66666667,0,1.5,2,16.16666667,80.5,0.333333333,0,0,0
00-0034799,K.Ballage,2018123001,12/30/2018 0:00,1,0,1,1,12,47,0,0,0,-2,0,1,1,12,123,1,0,0,5.8
00-0034799,K.Ballage,2019092201,9/22/2019 0:00,10,0,1,3,8,17,0,0,0,-0.5,0,1,1,12,85,0.5,0,0,3.7
00-0034799,K.Ballage,2019111008,11/10/2019 0:00,2,0,4,4,20,43,0,0,0,3,0,1,1.666666667,10.66666667,62.33333333,0.333333333,0,0,8.5
00-0034799,K.Ballage,2019111704,11/17/2019 0:00,8,0,5,6,9,9,1,0,0,2.75,0,1.75,2.25,13,57.5,0.25,0,0,12.7
,,,,,,,,,,,,,3.8,0,2.4,3,12.2,47.8,0.4,0,0,0
00-0034808,J.Kelly,2018123014,12/30/2018 0:00,18,0,1,2,15,30,0,0,0,9,0,1,1,10,40,0,0,0,5.8
,,,,,,,,,,,,,13.5,0,1,1.5,12.5,35,0,0,0,0
00-0034816,R.Jones,2019090811,9/8/2019 0:00,18,0,1,1,13,75,0,0,0,-1,0,1,2,10,29,0,0,0,10.3
00-0034816,R.Jones,2019092209,9/22/2019 0:00,41,0,1,1,14,80,0,0,0,8.5,0,1,1.5,11.5,52,0,0,0,13.1
00-0034816,R.Jones,2019092909,9/29/2019 0:00,12,0,1,1,19,70,1,0,0,19.33333333,0,1,1.333333333,12.33333333,61.33333333,0,0,0,15.2
00-0034816,R.Jones,2019100603,10/6/2019 0:00,21,0,2,3,9,35,0,0,0,17.5,0,1,1.25,14,63.5,0.25,0,0,7.6
00-0034816,R.Jones,2019102708,10/27/2019 0:00,17,0,1,3,11,35,0,0,0,18.2,0,1.2,1.6,13,57.8,0.2,0,0,6.2
00-0034816,R.Jones,2019110308,11/3/2019 0:00,15,0,2,2,18,67,1,0,0,18,0,1.166666667,1.833333333,12.66666667,54,0.166666667,0,0,16.2
00-0034816,R.Jones,2019111006,11/10/2019 0:00,77,0,8,8,11,29,1,1,1,20.66666667,0,1.333333333,1.833333333,14,60.33333333,0.333333333,0,0,23.6
00-0034816,R.Jones,2019112400,11/24/2019 0:00,16,0,3,3,12,51,1,0,0,30.5,0,2.5,3,13.66666667,52.66666667,0.5,0.166666667,0.166666667,15.7
00-0034816,R.Jones,2019120808,12/8/2019 0:00,23,0,4,5,11,36,0,0,0,26.33333333,0,2.833333333,3.333333333,13.33333333,47.83333333,0.666666667,0.166666667,0.166666667,9.9
00-0034816,R.Jones,2019121502,12/15/2019 0:00,26,0,1,3,11,23,0,0,0,28.16666667,0,3.333333333,4,12,42.16666667,0.5,0.166666667,0.166666667,5.9
00-0034816,R.Jones,2019122100,12/21/2019 0:00,32,0,3,4,14,77,1,0,0,29,0,3.166666667,4,12.33333333,40.16666667,0.5,0.166666667,0.166666667,19.9
00-0034816,R.Jones,2019122912,12/29/2019 0:00,10,0,2,2,11,106,0,0,0,31.5,0,3.5,4.166666667,12.83333333,47.16666667,0.666666667,0.166666667,0.166666667,16.6
,,,,,,,,,,,,,30.66666667,0,3.5,4.166666667,11.66666667,53.66666667,0.5,0.166666667,0.166666667,0
00-0034838,R.Freeman,2018092301,9/23/2018 0:00,5,0,1,1,13,53,1,0,0,0,0,0,1,8,28,1,0,0,12.8
00-0034838,R.Freeman,2018123013,12/30/2018 0:00,43,0,8,10,17,60,0,0,0,2.5,0,0.5,1,10.5,40.5,1,0,0,18.3
00-0034838,R.Freeman,2019090901,9/9/2019 0:00,5,0,1,1,10,56,0,0,0,16,0,3,4,12.66666667,47,0.666666667,0,0,7.1
00-0034838,R.Freeman,2019091511,9/15/2019 0:00,48,0,5,7,11,54,0,0,0,13.25,0,2.5,3.25,12,49.25,0.5,0,0,15.2
00-0034838,R.Freeman,2019092202,9/22/2019 0:00,10,0,4,5,15,63,0,0,0,20.2,0,3,4,11.8,50.2,0.4,0,0,11.3
00-0034838,R.Freeman,2019100610,10/6/2019 0:00,6,0,2,2,13,61,0,0,0,18.5,0,3.166666667,4.166666667,12.33333333,52.33333333,0.333333333,0,0,8.7
00-0034838,R.Freeman,2019101309,10/13/2019 0:00,42,0,5,5,11,34,0,0,0,19.5,0,3.5,4.333333333,13.16666667,57.83333333,0.166666667,0,0,12.6
00-0034838,R.Freeman,2019101700,10/17/2019 0:00,32,0,4,5,10,35,1,0,0,25.66666667,0,4.166666667,5,12.83333333,54.66666667,0,0,0,16.7
00-0034838,R.Freeman,2019102710,10/27/2019 0:00,5,0,1,2,12,40,1,0,0,23.83333333,0,3.5,4.166666667,11.66666667,50.5,0.166666667,0,0,11.5
00-0034838,R.Freeman,2019111705,11/17/2019 0:00,14,0,1,1,8,31,0,0,0,23.83333333,0,3.5,4.333333333,12,47.83333333,0.333333333,0,0,5.5
00-0034838,R.Freeman,2019120804,12/8/2019 0:00,8,1,2,2,8,24,0,0,0,18.16666667,0,2.833333333,3.333333333,11.5,44,0.333333333,0,0,11.2
00-0034838,R.Freeman,2019122200,12/22/2019 0:00,9,0,2,2,9,28,1,0,0,17.83333333,0.166666667,2.5,2.833333333,10.33333333,37.5,0.333333333,0,0,11.7
,,,,,,,,,,,,,18.33333333,0.166666667,2.5,2.833333333,9.666666667,32,0.5,0,0,0
00-0034844,S.Barkley,2018091613,9/16/2018 0:00,80,0,14,16,11,28,0,0,0,22,0,2,6,19,106,1,0,0,24.8
00-0034844,S.Barkley,2018092303,9/23/2018 0:00,35,0,5,5,17,82,1,0,0,51,0,8,11,15,67,0.5,0,0,22.7
00-0034844,S.Barkley,2018093011,9/30/2018 0:00,56,0,6,8,10,44,1,0,0,45.66666667,0,7,9,15.66666667,72,0.666666667,0,0,22
00-0034844,S.Barkley,2018100701,10/7/2018 0:00,81,2,4,4,15,48,0,0,0,48.25,0,6.75,8.75,14.25,65,0.75,0,0,28.9
00-0034844,S.Barkley,2018101100,10/11/2018 0:00,99,0,9,12,13,130,1,0,0,54.8,0.4,6.2,7.8,14.4,61.6,0.6,0,0,40.9
00-0034844,S.Barkley,2018102200,10/22/2018 0:00,51,0,9,10,15,45,1,0,0,62.16666667,0.333333333,6.666666667,8.5,14.16666667,73,0.666666667,0,0,24.6
00-0034844,S.Barkley,2018102806,10/28/2018 0:00,73,0,9,10,13,38,0,0,0,67,0.333333333,7.833333333,9.166666667,13.5,62.83333333,0.666666667,0,0,20.1
00-0034844,S.Barkley,2018111200,11/12/2018 0:00,33,0,4,5,20,67,0,0,0,65.83333333,0.333333333,7,8.166666667,13.83333333,64.5,0.666666667,0,0,14
00-0034844,S.Barkley,2018111805,11/18/2018 0:00,10,1,2,3,27,142,2,0,0,65.5,0.333333333,6.833333333,8.166666667,14.33333333,62,0.5,0,0,38.2
00-0034844,S.Barkley,2018112506,11/25/2018 0:00,41,1,7,8,13,101,1,0,0,57.83333333,0.5,6.166666667,7.333333333,17.16666667,78.33333333,0.666666667,0,0,36.2
00-0034844,S.Barkley,2018120207,12/2/2018 0:00,21,0,3,4,24,125,0,0,0,51.16666667,0.333333333,6.666666667,8,16.83333333,87.16666667,0.833333333,0,0,20.6
00-0034844,S.Barkley,2018120908,12/9/2018 0:00,27,0,4,5,14,170,1,0,0,38.16666667,0.333333333,5.666666667,6.666666667,18.66666667,86.33333333,0.666666667,0,0,32.7
00-0034844,S.Barkley,2018121608,12/16/2018 0:00,25,0,4,10,14,31,0,0,0,34.16666667,0.333333333,4.833333333,5.833333333,18.5,107.1666667,0.666666667,0,0,9.6
00-0034844,S.Barkley,2018122300,12/23/2018 0:00,34,0,5,7,21,43,1,0,0,26.16666667,0.333333333,4,5.833333333,18.66666667,106,0.666666667,0,0,18.7
00-0034844,S.Barkley,2018123008,12/30/2018 0:00,33,0,4,8,17,109,1,0,0,26.33333333,0.333333333,4.166666667,6.166666667,18.83333333,102,0.833333333,0,0,27.2
00-0034844,S.Barkley,2019090810,9/8/2019 0:00,19,0,4,6,11,120,0,0,1,30.16666667,0.166666667,4.5,7,17.16666667,96.5,0.666666667,0,0,19.9
00-0034844,S.Barkley,2019091506,9/15/2019 0:00,28,0,3,7,18,107,1,0,0,26.5,0,4,6.666666667,16.83333333,99.66666667,0.5,0,0.166666667,25.5
00-0034844,S.Barkley,2019092209,9/22/2019 0:00,27,0,4,5,8,10,0,0,0,27.66666667,0,4,7.166666667,15.83333333,96.66666667,0.666666667,0,0.166666667,7.7
00-0034844,S.Barkley,2019102006,10/20/2019 0:00,8,0,3,5,18,72,1,0,0,27.66666667,0,4,7.166666667,14.83333333,70,0.5,0,0.166666667,17
00-0034844,S.Barkley,2019102703,10/27/2019 0:00,79,1,8,10,19,64,0,0,0,24.83333333,0,3.833333333,6.333333333,15.5,76.83333333,0.666666667,0,0.166666667,28.3
00-0034844,S.Barkley,2019110400,11/4/2019 0:00,67,0,6,8,14,28,0,0,0,32.33333333,0.166666667,4.333333333,6.833333333,15.16666667,80.33333333,0.5,0,0.166666667,15.5
00-0034844,S.Barkley,2019111005,11/10/2019 0:00,30,0,5,5,13,1,0,0,0,38,0.166666667,4.666666667,6.833333333,14.66666667,66.83333333,0.333333333,0,0.166666667,8.1
00-0034844,S.Barkley,2019112402,11/24/2019 0:00,1,0,2,3,17,59,0,0,0,39.83333333,0.166666667,4.833333333,6.666666667,15,47,0.333333333,0,0,8
00-0034844,S.Barkley,2019120107,12/1/2019 0:00,32,0,3,7,19,83,0,0,0,35.33333333,0.166666667,4.666666667,6,14.83333333,39,0.166666667,0,0,14.5
00-0034844,S.Barkley,2019120900,12/9/2019 0:00,1,0,3,4,17,66,0,0,0,36.16666667,0.166666667,4.5,6.333333333,16.66666667,51.16666667,0.166666667,0,0,9.7
00-0034844,S.Barkley,2019121505,12/15/2019 0:00,31,0,4,5,24,112,2,0,0,35,0.166666667,4.5,6.166666667,16.5,50.16666667,0,0,0,33.3
00-0034844,S.Barkley,2019122211,12/22/2019 0:00,90,1,4,4,22,189,1,0,0,27,0,3.833333333,5.333333333,17.33333333,58.16666667,0.333333333,0,0,46.9
00-0034844,S.Barkley,2019122911,12/29/2019 0:00,25,0,3,4,17,92,1,0,0,30.83333333,0.166666667,3.5,4.666666667,18.66666667,85,0.5,0,0,20.7
,,,,,,,,,,,,,30,0.166666667,3.166666667,4.5,19.33333333,100.1666667,0.666666667,0,0,0
00-0034845,S.Michel,2018092313,9/23/2018 0:00,-1,0,1,3,14,50,0,0,0,7,0,1,2,10,34,0,0,0,5.9
00-0034845,S.Michel,2018100400,10/4/2018 0:00,12,0,1,1,18,98,1,0,0,3,0,1,2.5,12,42,0,0,0,18
00-0034845,S.Michel,2018101412,10/14/2018 0:00,0,0,0,1,24,106,2,0,0,6,0,1,2,14,60.66666667,0.333333333,0,0,25.6
00-0034845,S.Michel,2018112505,11/25/2018 0:00,12,0,2,2,21,133,1,0,0,4.5,0,0.75,1.75,16.5,72,0.75,0,0,25.5
00-0034845,S.Michel,2018120212,12/2/2018 0:00,7,0,1,1,17,63,0,0,0,6,0,1,1.8,17.4,84.2,0.8,0,0,8
00-0034845,S.Michel,2019092206,9/22/2019 0:00,0,0,0,1,9,11,1,0,0,6.166666667,0,1,1.666666667,17.33333333,80.66666667,0.666666667,0,0,7.1
00-0034845,S.Michel,2019100609,10/6/2019 0:00,32,0,3,3,16,91,1,0,0,5,0,0.833333333,1.5,17.16666667,76.83333333,0.833333333,0,0,21.3
00-0034845,S.Michel,2019101000,10/10/2019 0:00,27,0,2,3,22,86,0,0,0,10.5,0,1.166666667,1.5,17.5,83.66666667,1,0,0,13.3
00-0034845,S.Michel,2019102100,10/21/2019 0:00,-8,0,1,2,19,42,3,0,0,13,0,1.333333333,1.833333333,18.16666667,81.66666667,0.833333333,0,0,22.4
00-0034845,S.Michel,2019111710,11/17/2019 0:00,11,0,2,4,10,33,0,0,0,11.66666667,0,1.5,2,17.33333333,71,1,0,0,6.4
00-0034845,S.Michel,2019121501,12/15/2019 0:00,14,0,1,2,19,89,0,0,0,11.5,0,1.5,2.333333333,15.5,54.33333333,0.833333333,0,0,11.3
00-0034845,S.Michel,2019122101,12/21/2019 0:00,5,0,1,2,21,96,0,0,0,12.66666667,0,1.5,2.5,15.83333333,58.66666667,0.833333333,0,0,11.1
,,,,,,,,,,,,,13.5,0,1.666666667,2.666666667,17.83333333,72.83333333,0.666666667,0,0,0
,,,,,,,,,,,,,0,0,0,1,9,101,1,0,0,0
00-0034972,A.Mattison,2019111010,11/10/2019 0:00,2,0,1,1,8,52,0,0,0,3,0,2,2,13,61,0,0,0,6.4
00-0034972,A.Mattison,2019120805,12/8/2019 0:00,18,0,2,2,14,46,0,0,0,2.5,0,1.5,1.5,10.5,56.5,0,0,0,8.4
,,,,,,,,,,,,,7.666666667,0,1.666666667,1.666666667,11.66666667,53,0,0,0,0
,,,,,,,,,,,,,10,0,1,2,10,39,1,0,0,0
00-0035013,J.Hilliman,2019101000,10/10/2019 0:00,-3,0,2,2,11,38,0,1,1,4,0,1,2,9,20,0,0,0,4.5
,,,,,,,,,,,,,0.5,0,1.5,2,10,29,0,0.5,0.5,0
,,,,,,,,,,,,,1,0,1,1,8,38,0,0,0,0
,,,,,,,,,,,,,23,0,3,5,9,27,0,0,0,0
00-0035217,B.Snell Jr.,2019112403,11/24/2019 0:00,5,0,1,1,21,98,0,0,0,14,0,1,1,17,75,0,0,0,11.3
00-0035217,B.Snell Jr.,2019120110,12/1/2019 0:00,4,0,1,1,16,63,1,0,0,9.5,0,1,1,19,86.5,0,0,0,13.7
,,,,,,,,,,,,,7.666666667,0,1,1,18,78.66666667,0.333333333,0,0,0
00-0035243,M.Sanders,2019091513,9/15/2019 0:00,9,0,3,4,10,28,0,0,0,2,0,1,2,11,25,0,0,0,6.7
00-0035243,M.Sanders,2019092207,9/22/2019 0:00,73,0,2,4,13,53,0,0,0,5.5,0,2,3,10.5,26.5,0,0,0,14.6
00-0035243,M.Sanders,2019100606,10/6/2019 0:00,49,0,4,5,9,15,0,0,0,28,0,2,3.333333333,11.33333333,35.33333333,0,0,0,10.4
00-0035243,M.Sanders,2019110305,11/3/2019 0:00,31,0,3,3,10,42,0,0,0,33.25,0,2.5,3.75,10.75,30.25,0,0,0,10.3
00-0035243,M.Sanders,2019111710,11/17/2019 0:00,9,0,2,4,11,38,0,0,0,32.8,0,2.6,3.6,10.6,32.6,0,0,0,6.7
00-0035243,M.Sanders,2019112411,11/24/2019 0:00,23,0,3,5,12,63,0,0,0,28.83333333,0,2.5,3.666666667,10.66666667,33.5,0,0,0,11.6
00-0035243,M.Sanders,2019120106,12/1/2019 0:00,22,1,5,5,17,83,0,0,0,32.33333333,0,2.833333333,4.166666667,10.83333333,39.83333333,0,0,0,21.5
00-0035243,M.Sanders,2019120900,12/9/2019 0:00,24,0,4,5,15,45,0,0,0,34.5,0.166666667,3.166666667,4.333333333,12,49,0,0,0,10.9
00-0035243,M.Sanders,2019121508,12/15/2019 0:00,50,1,6,6,19,122,1,0,0,26.33333333,0.166666667,3.5,4.5,12.33333333,47.66666667,0,0,0,38.2
